OrderID,Order Date,Customer Name,Country,Region,State,City,Postal Code,Segment,Ship Date,Ship Mode
AZ-2012-2938834,12-08-2012,Gail Thompson,United States,Central,Wisconsin,West Bend,53095,Consumer,16-08-2012,Economy Plus
AZ-2012-7674901,28-08-2012,Eloise Sykes,United States,East,Vermont,South Burlington,5403,Consumer,31-08-2012,Priority
AZ-2012-7520168,24-10-2012,Frances Matthias,United States,Central,Illinois,Urbana,61801,Corporate,27-10-2012,Priority
AZ-2012-6580812,10-11-2012,Michael Flores,United States,South,Arkansas,West Memphis,72301,Corporate,16-11-2012,Economy
AZ-2012-7027662,24-11-2012,Debbie Fisk,United States,East,New York,Plainview,11803,Corporate,29-11-2012,Economy
AZ-2013-7816425,17-01-2013,Libby Allan,United States,East,New York,Glen Cove,11542,Consumer,21-01-2013,Economy
AZ-2013-9347181,28-03-2013,Lloyd Barnes,United States,West,Colorado,Louisville,80027,Corporate,30-03-2013,Economy Plus
AZ-2013-4270780,07-08-2013,Kai Wicks,United States,Central,Iowa,Newton,50208,Corporate,12-08-2013,Economy
AZ-2013-374373,28-08-2013,Alex Greenwood,United States,West,Colorado,Englewood,80112,Consumer,02-09-2013,Economy
AZ-2013-9588348,28-08-2013,Kristen Holland,United States,Central,Indiana,Valparaiso,46383,Consumer,01-09-2013,Economy
BN-2013-9076931,05-09-2013,Harry Josephson,United States,Central,Michigan,Bay City,48708,Consumer,10-09-2013,Economy
AZ-2013-1690720,20-09-2013,Jake Goodwin,United States,West,California,Los Angeles,90004,Home Office,24-09-2013,Economy Plus
AZ-2013-1307141,21-09-2013,Charles Builder,United States,West,Utah,Roy,84067,Consumer,28-09-2013,Economy
AZ-2013-7720719,31-12-2013,Laura Elizabeth,United States,South,Arkansas,Pine Bluff,71603,Consumer,03-01-2014,Priority
AZ-2014-4679554,06-02-2014,Oscar Noble,United States,East,Ohio,Hilliard,43026,Consumer,11-02-2014,Economy Plus
AZ-2014-9687341,03-03-2014,Zachary Warner,United States,South,Virginia,Fairfax,20161,Consumer,06-03-2014,Priority
AZ-2014-6745557,17-03-2014,Christy Wiley,United States,East,Massachusetts,Boston,2113,Consumer,22-03-2014,Economy
AZ-2014-8184590,10-04-2014,Mike Langer,United States,Central,Minnesota,Burnsville,55337,Corporate,16-04-2014,Economy
AZ-2014-7679425,03-05-2014,Francesca Bowen,United States,West,Utah,Draper,84020,Consumer,08-05-2014,Economy
AZ-2014-4892329,01-08-2014,Oscar Clayton,United States,East,Rhode Island,Cranston,2910,Consumer,06-08-2014,Economy
AZ-2014-3504387,04-08-2014,Kai Ford,United States,West,Oregon,Lake Oswego,97035,Corporate,08-08-2014,Economy
AZ-2014-1390032,04-09-2014,Lucas Wood,United States,West,California,San Francisco,94110,Corporate,08-09-2014,Economy
AZ-2014-2138061,12-09-2014,Patricia Lukes,United States,Central,Wisconsin,Janesville,53545,Corporate,16-09-2014,Economy
AZ-2014-21710,18-09-2014,Rose Heap,United States,East,Ohio,Dayton,45406,Consumer,22-09-2014,Economy
AZ-2014-2264285,27-10-2014,Donald Molina,United States,Central,Texas,Round Rock,78664,Home Office,03-11-2014,Economy
AZ-2014-9504290,11-11-2014,Kimberly Russo,United States,South,Florida,North Port,34287,Corporate,16-11-2014,Economy
AZ-2014-9173852,22-11-2014,Rachel Tyler,United States,East,Pennsylvania,Philadelphia,19112,Corporate,28-11-2014,Economy
AZ-2014-8665160,05-12-2014,Sam Rees,United States,South,Alabama,Auburn,36830,Home Office,10-12-2014,Economy
AZ-2014-8899195,27-12-2014,Matthew Gill,United States,Central,Michigan,Sault Sainte Marie,49783,Home Office,31-12-2014,Economy
AZ-2014-157670,30-12-2014,Max Ludwig,United States,Central,Oklahoma,Moore,73160,Home Office,04-01-2015,Economy
AZ-2011-8295770,11-03-2011,Thomas Stephens,United States,Central,Texas,Sulphur Springs,75482,Corporate,14-03-2011,Priority
AZ-2011-1584987,18-03-2011,Charlie Brooks,United States,East,District of Columbia,Washington,20016,Consumer,22-03-2011,Economy
AZ-2011-8465032,14-09-2011,Tahlia Murnin,United States,Central,Wisconsin,Fitchburg,53713,Consumer,14-09-2011,Immediate
AZ-2011-1754604,31-10-2011,Zachary Warner,United States,Central,Illinois,Woodridge,60517,Consumer,06-11-2011,Economy
AZ-2011-7687877,07-12-2011,Norma McCowan,United States,East,New York,New York City,10024,Consumer,11-12-2011,Economy Plus
AZ-2012-3398854,03-03-2012,Phoebe Moore,United States,West,Nevada,Las Vegas,89115,Corporate,09-03-2012,Economy
AZ-2012-3833359,01-05-2012,David To,United States,Central,Missouri,Gladstone,64118,Home Office,04-05-2012,Economy Plus
AZ-2012-4736205,14-05-2012,Lilian Macredie,United States,East,Ohio,Austintown,44515,Corporate,18-05-2012,Economy
AZ-2012-9799805,20-09-2012,Florence Wark,United States,Central,Nebraska,Columbus,68601,Consumer,25-09-2012,Economy Plus
AZ-2012-9667872,06-12-2012,Hubert Lindahl,United States,Central,Illinois,Kankakee,60901,Corporate,13-12-2012,Economy
AZ-2013-5973839,08-02-2013,Rory Jess,United States,Central,Michigan,Allen Park,48101,Home Office,13-02-2013,Economy
AZ-2013-1201319,11-03-2013,Nicholas Watkins,United States,East,New York,New York City,10024,Consumer,16-03-2013,Economy
AZ-2013-5523176,19-03-2013,Kai Bolden,United States,Central,Texas,Cedar Park,78613,Consumer,22-03-2013,Priority
AZ-2013-9673280,10-06-2013,Jade Hawkins,United States,West,California,Santa Rosa,95404,Consumer,14-06-2013,Economy
AZ-2013-4599374,23-08-2013,Benjamin Humphries,United States,South,Tennessee,Hendersonville,37075,Consumer,28-08-2013,Economy
AZ-2013-1998308,16-09-2013,Scarlett Pollard,United States,Central,Missouri,Kirkwood,63122,Corporate,21-09-2013,Economy
AZ-2013-881740,11-11-2013,Luz Reilly,United States,South,North Carolina,Charlotte,28204,Consumer,11-11-2013,Immediate
AZ-2013-6322927,19-11-2013,Jose Gambino,United States,East,New York,New York City,10170,Corporate,21-11-2013,Priority
AZ-2014-7256409,03-04-2014,Alexander Bond,United States,Central,Wisconsin,Madison,53711,Corporate,08-04-2014,Economy
AZ-2014-6650288,04-06-2014,Rhonda Ford,United States,Central,Wisconsin,Appleton,54915,Consumer,07-06-2014,Economy Plus
AZ-2014-9838410,04-08-2014,Victor Kron,United States,East,Maine,South Portland,4106,Consumer,10-08-2014,Economy
AZ-2014-2049554,27-08-2014,Riley Douglas,United States,East,New York,Coram,11727,Corporate,30-08-2014,Priority
AZ-2014-8495612,28-08-2014,Rebecca Heysen,United States,South,Florida,Ponte Vedra Beach,32004,Corporate,01-09-2014,Economy Plus
AZ-2014-8957312,11-09-2014,Lisa Boyette,United States,West,California,Los Angeles,90061,Corporate,14-09-2014,Priority
AZ-2014-2805502,29-09-2014,Georgina Fuller,United States,South,Mississippi,Horn Lake,38637,Consumer,30-09-2014,Priority
AZ-2014-2235626,09-12-2014,Amber Adams,United States,Central,Kansas,Shawnee,66203,Corporate,16-12-2014,Economy
AZ-2011-6969006,03-03-2011,Lincoln Want,United States,West,Utah,Holladay,84117,Consumer,09-03-2011,Economy
AZ-2011-3348631,03-05-2011,Ebony Sadlier,United States,South,Florida,Pensacola,32503,Corporate,07-05-2011,Economy Plus
AZ-2011-9715464,15-08-2011,Lilly Akhtar,United States,South,Louisiana,New Iberia,70560,Home Office,15-08-2011,Immediate
AZ-2011-6223481,10-11-2011,Lucas Warren,United States,East,New York,Smithtown,11787,Consumer,13-11-2011,Economy Plus
AZ-2012-2500695,29-06-2012,Toby Rowley,United States,West,Nevada,Reno,89502,Consumer,03-07-2012,Economy
AZ-2012-943322,10-08-2012,Samuel Thomas,United States,East,Pennsylvania,Harrisburg,17112,Consumer,12-08-2012,Priority
AZ-2012-4853423,13-08-2012,Chloe O'Dea,United States,West,California,Los Angeles,90058,Consumer,15-08-2012,Priority
AZ-2012-6591683,24-08-2012,Sophie Watson,United States,South,Virginia,Blacksburg,24060,Corporate,26-08-2012,Economy Plus
AZ-2012-302918,24-08-2012,Archie Whittaker,United States,West,Utah,Salt Lake City,84106,Home Office,26-08-2012,Economy Plus
AZ-2012-3601642,29-09-2012,Rebecca Cook,United States,West,California,Davis,95616,Corporate,04-10-2012,Economy Plus
AZ-2012-6998703,24-11-2012,Tyson Jonathan,United States,South,Louisiana,New Iberia,70560,Consumer,28-11-2012,Economy
AZ-2012-1946640,26-11-2012,Robert Quick,United States,West,California,Calexico,92231,Consumer,30-11-2012,Economy
AZ-2012-7120418,27-12-2012,Kyle Nash,United States,West,Montana,Bozeman,59715,Consumer,01-01-2013,Economy
AZ-2013-1611944,01-03-2013,Ngoc Orozco,United States,East,Maine,Sanford,4073,Home Office,08-03-2013,Economy
AZ-2013-4778996,26-03-2013,Gemma Sharp,United States,Central,Missouri,Webster Groves,63119,Corporate,31-03-2013,Economy Plus
AZ-2013-7570613,09-05-2013,Spencer Hull,United States,East,New York,New York City,10004,Consumer,11-05-2013,Economy Plus
AZ-2013-1203814,03-06-2013,Christopher Goold,United States,Central,Texas,Sulphur Springs,75482,Corporate,07-06-2013,Economy
AZ-2013-8443460,01-08-2013,Ronald Everson,United States,West,Utah,Holladay,84117,Corporate,06-08-2013,Economy Plus
AZ-2013-3848149,13-08-2013,Don Willie,United States,East,Pennsylvania,Altoona,16602,Corporate,15-08-2013,Priority
AZ-2013-5712396,25-09-2013,Jonathan Barbee,United States,Central,Illinois,Oswego,60543,Consumer,29-09-2013,Economy
AZ-2013-686956,01-11-2013,Sophie Watson,United States,South,Tennessee,Spring Hill,37174,Corporate,05-11-2013,Economy
AZ-2013-8946887,21-11-2013,Chelsea Bannister,United States,Central,Missouri,Kirkwood,63122,Consumer,21-11-2013,Immediate
AZ-2014-2604590,03-03-2014,Spencer Calvert,United States,West,Oregon,Medford,97504,Corporate,08-03-2014,Economy
BN-2014-9660071,17-03-2014,Ali Jerger,United States,West,California,Beverly Hills,90210,Corporate,22-03-2014,Economy
AZ-2014-1832142,28-08-2014,Julia Martell,United States,West,California,San Diego,92024,Home Office,02-09-2014,Economy
AZ-2014-369464,28-09-2014,Kyle Beard,United States,South,Louisiana,New Orleans,70117,Consumer,01-10-2014,Priority
AZ-2011-4069925,01-03-2011,Oscar Clayton,United States,West,Colorado,Englewood,80112,Consumer,08-03-2011,Economy
AZ-2011-6053355,08-07-2011,Hollie Morris,United States,West,California,Los Angeles,90041,Corporate,12-07-2011,Economy Plus
AZ-2011-800016,09-07-2011,Denise Harris,United States,South,Florida,North Miami Beach,33160,Consumer,13-07-2011,Economy
AZ-2011-4072657,17-11-2011,Alexis O'Flaherty,United States,Central,Missouri,Clayton,63105,Home Office,21-11-2011,Economy
AZ-2012-9241286,18-01-2012,Louis Scott,United States,East,Vermont,Rutland,5701,Corporate,22-01-2012,Economy
AZ-2012-6238242,25-01-2012,Mike Langer,United States,East,New Jersey,Linden,7036,Corporate,30-01-2012,Economy
BN-2012-8610295,30-03-2012,Ashton Charles,United States,West,Utah,West Valley City,84120,Consumer,04-04-2012,Economy Plus
AZ-2012-2413231,05-07-2012,Rose Heap,United States,West,Colorado,Littleton,80122,Consumer,11-07-2012,Economy
AZ-2012-7753558,23-07-2012,John Town,United States,West,California,Encinitas,92024,Consumer,27-07-2012,Economy
AZ-2012-1345177,24-08-2012,Dylan Disney,United States,South,Florida,Ponte Vedra Beach,32004,Home Office,26-08-2012,Economy Plus
AZ-2012-7938746,27-09-2012,Leo Jenkins,United States,South,Georgia,Statesboro,30458,Home Office,03-10-2012,Economy
AZ-2013-9861986,13-05-2013,Dominic Joyce,United States,Central,Iowa,Fort Dodge,50501,Corporate,16-05-2013,Priority
AZ-2013-4349254,16-07-2013,Bianca Whitford,United States,South,Kentucky,Murray,42071,Corporate,20-07-2013,Economy Plus
AZ-2013-8477787,22-07-2013,Chelsea Bannister,United States,East,New York,New York City,10039,Consumer,26-07-2013,Economy
AZ-2013-4267689,24-09-2013,Ricky Cullen,United States,West,California,Menlo Park,94025,Consumer,28-09-2013,Economy
AZ-2013-7546171,04-10-2013,Sophia Owen,United States,West,Oregon,Coos Bay,97420,Corporate,05-10-2013,Priority
AZ-2013-8301856,06-11-2013,Tristan Glassey,United States,West,Washington,Seattle,98105,Consumer,09-11-2013,Priority
AZ-2013-3692060,27-11-2013,Janet Broussard,United States,Central,Minnesota,Shoreview,55126,Consumer,29-11-2013,Priority
AZ-2014-8803055,21-01-2014,Nathan Clayton,United States,East,New Jersey,Bayonne,7002,Consumer,26-01-2014,Economy
AZ-2014-9189061,15-03-2014,Catharine Robbins,United States,Central,Texas,Paris,75460,Corporate,21-03-2014,Economy
AZ-2014-1555448,15-06-2014,Mohammed Fox,United States,South,Louisiana,New Iberia,70560,Consumer,17-06-2014,Economy Plus
AZ-2014-2427220,05-07-2014,Rory Jess,United States,Central,Minnesota,Burnsville,55337,Home Office,08-07-2014,Priority
AZ-2014-1879822,08-09-2014,Molly Bidmead,United States,South,South Carolina,Charleston,29418,Home Office,12-09-2014,Economy
AZ-2011-3901505,27-06-2011,Kayla Tearle,United States,Central,Texas,Seguin,78155,Corporate,02-07-2011,Economy
AZ-2011-1773848,06-07-2011,Desiree Hurt,United States,Central,Indiana,Anderson,46016,Home Office,10-07-2011,Economy
AZ-2011-6783792,08-11-2011,Tyson Brookman,United States,South,Tennessee,Brentwood,37027,Consumer,10-11-2011,Priority
AZ-2012-4923020,11-05-2012,Ewan O'Neill,United States,Central,Illinois,Lake In The Hills,60102,Corporate,16-05-2012,Economy Plus
AZ-2012-9062597,25-06-2012,Liam Mathias,United States,West,California,Los Angeles,90008,Corporate,29-06-2012,Economy
AZ-2012-8203288,05-12-2012,Molly Bidmead,United States,West,Idaho,Eagle,83616,Home Office,08-12-2012,Economy Plus
AZ-2013-8886888,01-02-2013,Koby Phillip,United States,West,California,Los Angeles,90045,Consumer,05-02-2013,Economy Plus
AZ-2013-6514734,30-05-2013,Ashton Morey,United States,East,Ohio,Hilliard,43026,Consumer,05-06-2013,Economy
AZ-2013-9938365,13-06-2013,Thomas Shepherd,United States,South,Virginia,Norfolk,23518,Corporate,14-06-2013,Priority
AZ-2013-7137093,02-07-2013,Daisy Summers,United States,Central,Texas,Denton,76201,Corporate,07-07-2013,Economy
AZ-2013-7922182,09-09-2013,Jade Daniels,United States,Central,Michigan,Dearborn,48126,Corporate,13-09-2013,Economy
AZ-2013-5249533,24-09-2013,Timothy Pownall,United States,East,New Jersey,Lindenwold,8021,Consumer,30-09-2013,Economy
AZ-2013-424654,08-10-2013,Tyson Hanna,United States,East,New York,New York City,10154,Consumer,15-10-2013,Economy
AZ-2013-405028,05-11-2013,Sophie Franklin,United States,Central,Minnesota,Burnsville,55337,Corporate,09-11-2013,Economy
AZ-2014-1948946,10-05-2014,Kayleigh Summers,United States,East,Massachusetts,Everett,2149,Consumer,15-05-2014,Economy
AZ-2014-5561990,28-08-2014,Jammie Gibbs,United States,South,Florida,Land O Lakes,34639,Consumer,30-08-2014,Priority
AZ-2014-279343,19-09-2014,Rory Jess,United States,Central,Minnesota,Brooklyn Park,55445,Home Office,21-09-2014,Economy Plus
AZ-2014-6619612,23-09-2014,Jasper Neighbour,United States,West,Washington,Longview,98632,Corporate,27-09-2014,Economy
AZ-2014-2017508,25-09-2014,Ewan Walton,United States,Central,Kansas,Hays,67601,Consumer,30-09-2014,Economy
AZ-2014-5012484,06-11-2014,Ewan Walton,United States,West,Oregon,Grants Pass,97526,Consumer,11-11-2014,Economy
AZ-2011-8060550,01-04-2011,Harry Nelson,United States,West,California,Calexico,92231,Consumer,04-04-2011,Priority
AZ-2011-6557147,20-04-2011,Sofia de Castella,United States,West,Idaho,Idaho Falls,83402,Consumer,26-04-2011,Economy
AZ-2011-8338326,12-08-2011,Robert Ramsey,United States,South,Kentucky,Henderson,42420,Consumer,19-08-2011,Economy
AZ-2011-7404693,26-08-2011,Robert Quick,United States,East,New York,New York City,10177,Consumer,30-08-2011,Economy Plus
AZ-2011-3810756,16-09-2011,Ginger Owens,United States,West,California,Salinas,93905,Consumer,20-09-2011,Economy
AZ-2011-5942639,30-09-2011,Michael Watkins,United States,East,Maryland,Cumberland,21501,Home Office,30-09-2011,Immediate
AZ-2012-6449044,24-03-2012,Mackenzie Whitford,United States,South,Florida,Lakeland,33801,Consumer,29-03-2012,Economy Plus
AZ-2012-3965327,21-05-2012,Sherron Henegar,United States,Central,Indiana,Terre Haute,47802,Consumer,28-05-2012,Economy
AZ-2012-7755633,15-10-2012,Hayden Perkins,United States,West,California,Los Angeles,90068,Consumer,17-10-2012,Priority
AZ-2013-2927479,11-04-2013,Hannah Conyers,United States,Central,Texas,Harlingen,78550,Home Office,13-04-2013,Priority
AZ-2013-8057502,10-06-2013,Robert Neil,United States,East,West Virginia,Huntington,25705,Consumer,14-06-2013,Economy
AZ-2013-1781904,25-08-2013,Luz Reilly,United States,Central,Iowa,Newton,50208,Consumer,27-08-2013,Priority
AZ-2013-8987528,27-09-2013,Eloise Sykes,United States,East,Maryland,Cumberland,21501,Consumer,02-10-2013,Economy
AZ-2013-990166,22-10-2013,Toby Starling,United States,Central,South Dakota,Rapid City,57701,Consumer,22-10-2013,Immediate
AZ-2013-3314064,26-12-2013,Joseph Wright,United States,East,District of Columbia,Washington,20012,Home Office,30-12-2013,Economy
AZ-2014-6715732,10-02-2014,Skye Hammond,United States,East,New Jersey,Newark,7101,Corporate,11-02-2014,Priority
AZ-2014-5151587,10-03-2014,Andrew Stephens,United States,South,Louisiana,Metairie,70003,Consumer,14-03-2014,Economy
AZ-2014-3247933,29-05-2014,Koby Phillip,United States,Central,North Dakota,Mandan,58554,Consumer,02-06-2014,Economy
AZ-2014-6915689,26-11-2014,Tom Charlton,United States,Central,Michigan,Pontiac,48342,Corporate,28-11-2014,Economy Plus
AZ-2011-7419210,18-01-2011,Christopher Goold,United States,East,Massachusetts,Lunenburg,1462,Corporate,21-01-2011,Priority
AZ-2011-7089649,04-04-2011,Daryl Claypool,United States,West,California,Gilroy,95020,Corporate,09-04-2011,Economy
AZ-2011-4835209,27-05-2011,Esther Henderson,United States,South,South Carolina,Summerville,29483,Consumer,31-05-2011,Economy
AZ-2011-8207490,12-08-2011,Ellie Chapman,United States,Central,Texas,Sulphur Springs,75482,Home Office,15-08-2011,Priority
AZ-2011-529480,04-11-2011,Cerys Edwards,United States,South,Kentucky,Paducah,42003,Consumer,04-11-2011,Immediate
AZ-2012-8516035,04-08-2012,Adam Harte,United States,West,Washington,Seattle,98115,Corporate,06-08-2012,Priority
AZ-2012-1850952,05-09-2012,Frances Matthias,United States,South,North Carolina,Albemarle,28001,Corporate,09-09-2012,Economy
AZ-2012-7489217,11-09-2012,Edward Martinez,United States,Central,Kansas,Liberal,67901,Corporate,16-09-2012,Economy
AZ-2012-424456,01-10-2012,Chelsea Bannister,United States,Central,Iowa,Newton,50208,Consumer,08-10-2012,Economy
AZ-2012-1801212,20-11-2012,Mark Westfall,United States,East,Ohio,Upper Arlington,43221,Consumer,25-11-2012,Economy
AZ-2013-3367178,10-06-2013,Ramona Hohl,United States,East,New York,Levittown,11756,Consumer,11-06-2013,Priority
AZ-2013-6968684,20-09-2013,Alexis Code,United States,South,Florida,Port Charlotte,33952,Corporate,25-09-2013,Economy
AZ-2013-9306812,12-11-2013,Florence Wark,United States,East,New Jersey,Cranford,7016,Consumer,16-11-2013,Economy
AZ-2013-156529,30-11-2013,Angelina Beeton,United States,Central,Missouri,Raytown,64133,Consumer,04-12-2013,Economy
AZ-2013-467128,04-12-2013,John Basser,United States,East,Ohio,North Olmsted,44070,Corporate,09-12-2013,Economy
AZ-2013-8583368,17-12-2013,Angie Massengill,United States,West,Idaho,Boise,83701,Consumer,22-12-2013,Economy
AZ-2014-9586532,18-03-2014,Kian Sykes,United States,West,Utah,Kearns,84118,Consumer,18-03-2014,Immediate
AZ-2014-9440624,22-03-2014,Aaron Cunningham,United States,Central,Texas,Houston,77036,Consumer,24-03-2014,Economy Plus
AZ-2014-8438801,03-08-2014,Mary Parker,United States,Central,Texas,Sulphur Springs,75482,Corporate,06-08-2014,Economy Plus
AZ-2014-8231196,23-08-2014,Alana Zahel,United States,South,Florida,Winter Haven,33881,Consumer,23-08-2014,Immediate
AZ-2014-2500745,11-09-2014,Elisabeth Manson,United States,South,Florida,Palm Beach Gardens,33403,Consumer,15-09-2014,Economy
AZ-2014-4236300,23-10-2014,Alexander Bond,United States,West,Utah,Holladay,84117,Corporate,27-10-2014,Economy Plus
AZ-2011-6268545,16-06-2011,Hayden Perkins,United States,East,New Hampshire,Manchester,3101,Consumer,17-06-2011,Priority
AZ-2011-144325,07-12-2011,Jessica Spring,United States,West,California,South Lake Tahoe,96150,Consumer,14-12-2011,Economy
AZ-2012-8255780,27-06-2012,Harriet Chadwick,United States,West,Arizona,Bullhead City,86442,Corporate,03-07-2012,Economy
AZ-2012-7677326,15-08-2012,Spencer Wallis,United States,South,Florida,Winter Springs,32708,Consumer,19-08-2012,Economy Plus
AZ-2012-9304844,24-09-2012,Sandra Cook,United States,West,California,Petaluma,94952,Consumer,29-09-2012,Economy
AZ-2012-629185,05-10-2012,Louise Walsh,United States,West,California,Calexico,92231,Consumer,09-10-2012,Economy
AZ-2012-3751519,28-12-2012,Denise Harris,United States,South,Florida,Palm Beach Gardens,33403,Consumer,04-01-2013,Economy
AZ-2013-9900662,29-03-2013,Rachel Norton,United States,South,Florida,North Miami,33161,Corporate,01-04-2013,Economy Plus
AZ-2013-8838636,18-04-2013,Jessica Spring,United States,East,New York,New York City,10177,Consumer,23-04-2013,Economy
AZ-2013-9188283,06-07-2013,Larry Lambert,United States,West,California,Los Angeles,90004,Consumer,10-07-2013,Economy
AZ-2014-3159501,29-04-2014,Jade Howe,United States,East,New York,Troy,12180,Corporate,29-04-2014,Immediate
AZ-2014-2699091,26-11-2014,Casey Forte,United States,West,California,San Diego,92037,Consumer,29-11-2014,Priority
AZ-2014-371022,12-12-2014,Joseph Banks,United States,Central,Texas,Irving,75061,Consumer,16-12-2014,Economy
AZ-2014-6852379,19-12-2014,Alex Greenwood,United States,South,Florida,Sanford,32771,Consumer,21-12-2014,Priority
AZ-2011-2875746,08-06-2011,Harry Ahmed,United States,West,Utah,Lehi,84043,Consumer,12-06-2011,Economy
AZ-2011-6447932,28-06-2011,William Martin,United States,South,Mississippi,Tupelo,38801,Corporate,03-07-2011,Economy
AZ-2011-5082038,28-06-2011,Lane Taylor,United States,South,Kentucky,Covington,41011,Corporate,01-07-2011,Priority
AZ-2012-1680064,20-06-2012,Gail Thompson,United States,East,Pennsylvania,Allentown,18103,Consumer,25-06-2012,Economy
AZ-2013-6244362,17-06-2013,Stella Balcombe,United States,West,California,Davis,95616,Home Office,20-06-2013,Economy Plus
AZ-2013-906289,27-06-2013,Lewis Greenwood,United States,West,Idaho,Boise,83701,Consumer,02-07-2013,Economy
AZ-2013-8689698,08-07-2013,Charlie Wells,United States,West,California,Los Angeles,90045,Home Office,10-07-2013,Economy Plus
AZ-2013-5794364,25-07-2013,Richard Poole,United States,Central,Indiana,Indianapolis,46203,Home Office,25-07-2013,Immediate
AZ-2014-986540,17-06-2014,Jose Gambino,United States,South,Louisiana,New Iberia,70560,Corporate,21-06-2014,Economy
AZ-2014-3032977,10-09-2014,Audrey Knowles,United States,West,Montana,Bozeman,59715,Consumer,13-09-2014,Priority
AZ-2011-8738856,25-03-2011,Anthony Stewart,United States,East,Ohio,Elyria,44035,Home Office,27-03-2011,Priority
AZ-2011-7005483,13-05-2011,Robert James,United States,Central,Illinois,Joliet,60432,Home Office,17-05-2011,Economy
AZ-2011-1723003,01-06-2011,Paige Horsfall,United States,South,North Carolina,Indian Trail,28079,Home Office,05-06-2011,Economy
AZ-2011-6819869,17-06-2011,Josh Wilkinson,United States,Central,Oklahoma,Tulsa,74133,Corporate,19-06-2011,Priority
AZ-2011-1693949,18-07-2011,Cynthia Zielinski,United States,South,North Carolina,Albemarle,28001,Home Office,23-07-2011,Economy
AZ-2011-7534020,17-09-2011,Maya O'Sullivan,United States,South,Florida,Boca Raton,33433,Corporate,23-09-2011,Economy
AZ-2011-7479897,03-11-2011,Leah Barrett,United States,West,Colorado,Durango,81301,Consumer,08-11-2011,Economy
AZ-2012-2124025,13-01-2012,Joe Gilbert,United States,Central,Illinois,Aurora,60505,Home Office,16-01-2012,Priority
AZ-2012-6550286,01-06-2012,Jeffrey Laird,United States,East,District of Columbia,Washington,20012,Corporate,06-06-2012,Economy
AZ-2012-1789531,13-08-2012,Robert Quick,United States,Central,Illinois,Pekin,61554,Consumer,14-08-2012,Priority
AZ-2012-1406543,23-08-2012,Edward Martinez,United States,Central,Indiana,Hammond,46324,Corporate,29-08-2012,Economy
AZ-2012-661541,17-10-2012,Kevin O'Neill,United States,East,Rhode Island,Barrington,2806,Corporate,22-10-2012,Economy
AZ-2012-8723152,26-11-2012,Jason Calhoun,United States,Central,Texas,Weatherford,76086,Consumer,30-11-2012,Economy
AZ-2012-6814882,18-12-2012,Patrick Townson,United States,Central,Texas,Round Rock,78664,Home Office,22-12-2012,Economy
AZ-2012-4493461,26-12-2012,Bradley Howell,United States,East,New York,New York City,10177,Corporate,30-12-2012,Economy
AZ-2013-6063955,25-10-2013,Ramona Hohl,United States,Central,Minnesota,Prior Lake,55372,Consumer,28-10-2013,Economy Plus
AZ-2014-4950235,21-03-2014,Koby Phillip,United States,West,Colorado,Thornton,80229,Consumer,24-03-2014,Economy Plus
AZ-2014-6975089,10-04-2014,Isabelle Torpy,United States,South,Mississippi,Columbus,39701,Consumer,14-04-2014,Economy Plus
AZ-2014-9905195,22-05-2014,Nathan Clayton,United States,Central,Kansas,Garden City,67846,Consumer,28-05-2014,Economy
AZ-2014-9550736,27-05-2014,Donald Pak,United States,West,California,Hesperia,92345,Corporate,01-06-2014,Economy
AZ-2014-655850,24-06-2014,Summer Hayward,United States,South,Louisiana,New Iberia,70560,Consumer,28-06-2014,Economy Plus
AZ-2014-4151029,16-12-2014,Victor Kron,United States,South,Louisiana,New Iberia,70560,Consumer,16-12-2014,Immediate
AZ-2014-2687996,26-12-2014,Charles Builder,United States,South,Alabama,Tuscaloosa,35401,Consumer,01-01-2015,Economy
AZ-2011-5822789,07-03-2011,Niamh Mann,United States,South,Florida,Spring Hill,34609,Consumer,08-03-2011,Priority
AZ-2011-6604383,16-12-2011,Jade Farmer,United States,South,Tennessee,Jackson,38301,Consumer,20-12-2011,Economy
AZ-2013-673329,11-02-2013,Zara Jennings,United States,East,New York,New York City,10165,Consumer,15-02-2013,Economy
AZ-2013-8676684,07-09-2013,Michael Bradshaw,United States,East,Massachusetts,Stoneham,2180,Consumer,12-09-2013,Economy
AZ-2013-8435780,25-09-2013,Kai Wicks,United States,West,California,Hacienda Heights,91745,Corporate,30-09-2013,Economy
AZ-2014-6041195,06-02-2014,David Arnold,United States,Central,Iowa,Mason City,50401,Consumer,06-02-2014,Immediate
AZ-2014-8546369,03-04-2014,Joel McKean,United States,West,Colorado,Grand Junction,81503,Home Office,07-04-2014,Economy
AZ-2014-886827,16-04-2014,Dylan Dry,United States,South,Georgia,College Park,30337,Consumer,20-04-2014,Economy
AZ-2014-3840915,24-06-2014,Jodie Mellor,United States,South,Louisiana,New Iberia,70560,Consumer,28-06-2014,Economy
AZ-2014-5210235,26-08-2014,John Harris,United States,Central,Minnesota,Prior Lake,55372,Corporate,30-08-2014,Economy
AZ-2014-3367172,19-12-2014,Zara Money,United States,West,Idaho,Rexburg,83440,Corporate,19-12-2014,Immediate
AZ-2011-9846690,26-09-2011,Eve Spencer,United States,West,Colorado,Englewood,80112,Consumer,01-10-2011,Economy
AZ-2012-4863175,29-10-2012,Judy Rodriquez,United States,South,Alabama,Vestavia Hills,35216,Consumer,04-11-2012,Economy
